ts,day,event_type,kind,reject_reason,delta,vol,imb,price,vwap,poc,matched_feed_ts,matched_open_interest,matched_funding_rate,matched_liq_buy_qty,matched_liq_sell_qty,source_file,terminal_decision_present,cum_delta_24h,cum_delta_180m,cum_delta_60m,ret_15m,ret_60m,dist_vwap,abs_dist_vwap,price_vs_vwap_side,interesting_reject_flag,interesting_reject_bucket,interesting_reject_note,interesting_rule_id
2026-04-05 00:20:00,2026-04-05,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,26.77,29.04,0.922,67441.310528,67074.0,,2026-04-05 00:20:00,91439.89,2.262e-05,0.0,0.0,2026-04-05.jsonl,True,703.8740000000014,406.6240000000005,92.73100000000011,-44.5,-101.60000000000582,367.3105280000018,367.3105280000018,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-04-05 00:45:00,2026-04-05,CANDIDATE_COMPARISON_REJECT,long,3of3_fail,56.86,59.51,0.956,67425.301849,67085.0,,2026-04-05 00:45:00,91423.86,2.091e-05,0.0,0.0,2026-04-05.jsonl,True,652.8480000000011,358.64400000000023,178.46299999999997,-12.700000000011642,-72.90000000000873,340.30184899999585,340.30184899999585,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-04-05 00:46:00,2026-04-05,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-49.7,51.92,0.957,67433.977534,67087.0,,2026-04-05 00:46:00,91425.62,2.108e-05,0.0,0.0,2026-04-05.jsonl,True,665.8670000000011,362.2600000000003,115.55500000000006,17.29999999998836,-28.20000000001164,346.9775340000051,346.9775340000051,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-04-05 01:10:00,2026-04-05,CANDIDATE_COMPARISON_REJECT,long,direction_mismatch,61.37,65.99,0.93,67359.782898,67093.0,,2026-04-05 01:10:00,91350.75,1.805e-05,0.0,0.0,2026-04-05.jsonl,True,446.6500000000012,-83.6999999999997,-137.09300000000007,-65.60000000000582,-124.69999999999709,266.78289800000493,266.78289800000493,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-04-05 01:11:00,2026-04-05,CANDIDATE_COMPARISON_REJECT,short,direction_mismatch,-57.25,62.48,0.916,67374.056978,67095.0,,2026-04-05 01:11:00,91349.13,1.805e-05,0.0,0.0,2026-04-05.jsonl,True,432.68800000000124,-87.90299999999974,-152.96300000000014,-64.70000000001164,-100.20000000001164,279.05697799999325,279.05697799999325,above,1,unclear_but_constructive,contextually non-trivial reject retained for review,IR_F1
2026-04-05 01:46:00,2026-04-05,CANDIDATE_COMPARISON_REJECT,short,vwap_side,-76.05,77.93,0.976,67299.605467,67106.0,,2026-04-05 01:46:00,91379.97,1.95e-05,0.0,0.0,2026-04-05.jsonl,True,551.7270000000012,-165.7670000000001,-236.9529999999998,-16.40000000000873,-153.1999999999971,193.60546700000123,193.60546700000123,above,1,possible_reversal_confirmation,supportive 60m/180m flow and 15m return context despite reject,IR_B1
